trigram	frequency
killed a great	2
minerva flung her	2
full many a	2
banquet and wooing	2
a man though	2
double cup in	2
of trojans will	2
set a helmet	2
treating you in	2
far as in	2
to ithaca and	2
him until he	2
ingloriously back to	2
they saw it	2
did so to	2
of your followers	2
on the preceding	2
for it had	2
give them their	2
a chain of	2
will give up	2
behaving with all	2
taunted him saying	2
out to fight	2
pant and sweat	2
a man that	2
the man struck	2
to say nothing	2
overpowered by the	2
they come to	2
and took our	2
her father jove	2
jove must have	2
carried him out	2
of the heifer	2
you care to	2
mount his chariot	2
yourself about that	2
me and given	2
was i in	2
wife and of	2
jove from his	2
they should not	2
had done washing	2
from dark till	2
and rocky calydon	2
at last the	2
of lovely thetis	2
live in fear	2
this to me	2
to the rest	2
in heaven to	2
come for him	2
take the mule	2
breaks loose and	2
strength was now	2
and making havoc	2
or they will	2
and lifted him	2
another with their	2
bristles from the	2
and your own	2
swung it aloft	2
looking like mars	2
neglecting to keep	2
city and fight	2
they spread a	2
the dust while	2
her head to	2
inside the buildings	2
uproar when they	2
thus spoke hector	2
gone home to	2
should be driven	2
could get no	2
by the huge	2
chariot and said	2
angry with her	2
the river with	2
he brought it	2
doing to the	2
quite close to	2
and stooped forward	2
thigh bones to	2
full of beauty	2
bite the dust	2
part i should	2
to stay with	2
mars and hector	2
words she took	2
send him away	2
took from asteropaeus	2
i go in	2
strength left in	2
the issue lies	2
fell in with	2
for he shall	2
rolling in the	2
as the others	2
and turned his	2
and left his	2
but her father	2
the doors that	2
and embrace him	2
been chosen as	2
the ghosts were	2
i saw this	2
to think about	2
and he doubted	2
curetes and the	2
bane of men	2
you are young	2
vain from the	2
first that you	2
which can not	2
though your men	2
presently he turned	2
ulysses stood firm	2
sure i was	2
man who lived	2
goats without blemish	2
city under the	2
kind and well	2
stand in awe	2
form of mentor	2
his stand upon	2
his own life	2
to take in	2
which the sons	2
and from his	2
a stand and	2
any guest of	2
pangs of death	2
menelaus saw him	2
be grateful to	2
shown himself after	2
i have something	2
parts of the	2
will now give	2
it about as	2
which will be	2
achilles came up	2
they heard me	2
in a hurry	2
all about them	2
you a triumph	2
with grief for	2
of atreus the	2
while achilles dealt	2
or to let	2
will be mischief	2
island of lemnos	2
she would take	2
the trap door	2
jove said to	2
to the queen	2
a wall all	2
and came down	2
the trojans fell	2
having come home	2
in the fire	2
fairly to them	2
he came back	2
having blinded his	2
my house under	2
and let not	2
richest city in	2
the dardanian gates	2
take pity on	2
his mother heard	2
man struck up	2
made straight at	2
speared him as	2
even of the	2
were the trojans	2
and enter the	2
had dearly loved	2
for a time	2
eurypylus the brave	2
and more especially	2
men at once	2
they were doing	2
rest of her	2
the serpent ate	2
this is all	2
give him to	2
way when you	2
sprang upon me	2
many sheep and	2
will of heaven	2
they were themselves	2
by a mortal	2
and sacrifice a	2
pour from ships	2
goats for the	2
his whole weight	2
now come to	2
dealing out death	2
all huddled up	2
in what mind	2
was just as	2
him away when	2
of sharpened bronze	2
time for me	2
you the more	2
you a great	2
then struck the	2
either to open	2
so the pair	2
was the work	2
you would so	2
through his belt	2
the fishes of	2
a mark of	2
apollo lord of	2
his true comrade	2
the trojans for	2
wine been getting	2
kept on shouting	2
the horses to	2
by side and	2
and the armour	2
one moment she	2
wall all round	2
equitably amongst us	2
forefront of the	2
lording it in	2
we shall get	2
through the darkness	2
bow and arrow	2
him on every	2
her left hand	2
or did you	2
fiercely about his	2
then turning to	2
would have nothing	2
then go about	2
them out their	2
a deep slumber	2
wallet full of	2
nothing loth towards	2
but do what	2
about her husband	2
some distant land	2
tenedos with thy	2
would not obey	2
gold which none	2
to our own	2
hear me too	2
and he set	2
they hoisted their	2
as to prevent	2
ends to the	2
you this message	2
speed round the	2
in a long	2
other than the	2
it out for	2
has endowed you	2
turned away from	2
the trojan camp	2
were clamorous throughout	2
the two of	2
are one of	2
being much troubled	2
and then led	2
can do to	2
then send him	2
is strongest and	2
dwell in olympus	2
achaeans went to	2
stay with them	2
fell upon hector	2
of achilles and	2
whereon i turned	2
by mighty hector	2
no one will	2
knees as he	2
your life out	2
and fond of	2
his room looking	2
as of the	2
see my father	2
this telemachus answered	2
should be of	2
ulysses to become	2
to the pavement	2
held his ground	2
we camped upon	2
for i come	2
as being a	2
then took off	2
the many dead	2
and idomeneus said	2
for her facing	2
her way till	2
going to fight	2
case he would	2
troy and my	2
made the hair	2
men would have	2
till the plain	2
set a stone	2
is in an	2
saw the ship	2
they could hear	2
ulysses very angrily	2
no part in	2
sword and with	2
with your spear	2
you in great	2
six lusty sons	2
ear with a	2
gifts into the	2
with me i	2
under the gatehouse	2
hardly done speaking	2
of mortal mould	2
absence he should	2
and holy cilla	2
about which you	2
right angles to	2
was hard by	2
think he will	2
you in everything	2
are so minded	2
there is grass	2
into the stream	2
of your renown	2
his seat facing	2
of fleet mars	2
plying lustily under	2
old nestor whose	2
round ulysses to	2
hand within his	2
danaan should drive	2
about the town	2
over the fire	2
if she would	2
with his heel	2
no ships nor	2
and go home	2
as his limbs	2
you might have	2
this man will	2
divide up his	2
round the two	2
idomeneus was on	2
gods had now	2
fastens on a	2
a feeble folk	2
offer hecatombs to	2
was sitting in	2
in hand when	2
staid steadily with	2
finish it whether	2
and they kept	2
if she will	2
bow and his	2
it in pieces	2
i sit here	2
they had drunk	2
i have completed	2
the principal men	2
shield turned its	2
that man and	2
come up with	2
called you hither	2
frame in her	2
daws or starlings	2
for heaven had	2
seer in the	2
gods are angry	2
the battlements with	2
suitors who had	2
taken this voyage	2
their goodly armour	2
hands and took	2
him to a	2
as a mark	2
man at the	2
gates of hell	2
in the usual	2
man of many	2
hurled in vain	2
must have told	2
and of my	2
other achaeans followed	2
them the two	2
to her son	2
called her to	2
do not provoke	2
the meat was	2
some lion of	2
and all she	2
in fight with	2
he miss his	2
the fire to	2
and over this	2
strength nor stay	2
man with any	2
triumph of slain	2
me to sack	2
his mother bore	2
near the ancle	2
all honourable courtesy	2
on the shoulder	2
country where the	2
funeral rites with	2
i yet live	2
then said achilles	2
were made fast	2
on the road	2
of the harbour	2
side of menelaus	2
the men would	2
fair wind to	2
forthwith uprose great	2
then as i	2
of tydeus will	2
with his mighty	2
it to herself	2
of the mountain	2
to draw his	2
the men laid	2
they sat in	2
alarm was soon	2
great a liking	2
shall fall before	2
ever and ever	2
i had any	2
here to fetch	2
and keep guard	2
mist came over	2
beat high with	2
sacrifice to jove	2
have i heard	2
where i take	2
achilles like a	2
if ever i	2
with the same	2
hit with an	2
are children of	2
within a little	2
ransom for his	2
it with ease	2
the ashen spear	2
have all the	2
in great trouble	2
which may disgrace	2
the river spercheius	2
perish ingloriously here	2
have put such	2
great goddess minerva	2
they would go	2
bow and the	2
and the old	2
son and to	2
and now tell	2
were no rocks	2
iris left him	2
i well know	2
on a bed	2
days are at	2
was in love	2
she stood in	2
the others were	2
their sweet voices	2
it lean against	2
herself for battle	2
xanthus and balius	2
the waster of	2
if he does	2
had no strength	2
and many another	2
his courage is	2
and talk to	2
a winged arrow	2
though of their	2
myrmidons gather round	2
i may burn	2
home over the	2
the achaeans say	2
how can we	2
sea quaked as	2
give you one	2
we will build	2
where the gods	2
then i said	2
i deem that	2
the smith had	2
prisoner in the	2
bearing jove and	2
return and look	2
in ithaca and	2
yet come to	2
each of us	2
of them has	2
ill deeds in	2
let each have	2
achaeans and kill	2
your tongue and	2
would have then	2
she set me	2
race of dardanus	2
the plain amid	2
source of all	2
while he and	2
shaft of another	2
had any number	2
it is like	2
was exposed near	2
to have lost	2
our city and	2
fight even with	2
tents of ajax	2
take their rest	2
we have beaten	2
he now was	2
blasts of the	2
to this end	2
he found standing	2
matter who he	2
marvelled as they	2
man in ithaca	2
and her people	2
had valorously drawn	2
have gone off	2
spear on the	2
as a skilful	2
of the next	2
them of all	2
of rare workmanship	2
i was forced	2
foremost and outvie	2
the city was	2
had had no	2
breath in my	2
him and eased	2
with an awful	2
the tide of	2
know that it	2
we reach the	2
he led on	2
them that shall	2
the women inside	2
if you kill	2
called a council	2
may see what	2
have to fight	2
of your being	2
in his two	2
the world who	2
shall pay you	2
singing most beautifully	2
hector when he	2
host and so	2
servants to make	2
is loaded with	2
no chance of	2
fear of mind	2
upon one man	2
men of mycenae	2
was laid upon	2
indeed has heaven	2
away from her	2
took a long	2
and the memory	2
at hand to	2
him something to	2
weeping and lamentation	2
in ships that	2
for so long	2
door of his	2
who knows how	2
call the wain	2
ajax came up	2
his body with	2
men my friends	2
the bread baskets	2
are many who	2
that is going	2
of ajax and	2
to keep away	2
minerva would not	2
the edge of	2
and either join	2
his power is	2
in her bosom	2
him and hurled	2
we should thus	2
of ithaca itself	2
birds of prey	2
to men who	2
with eyes askance	2
but i think	2
who would make	2
first he greaved	2
most of all	2
his native land	2
his wife to	2
so frightened that	2
he could hardly	2
nor yet will	2
he bade them	2
races and carried	2
are to blame	2
and went away	2
had taught him	2
of labour and	2
that by the	2
his return home	2
lie in wait	2
they saw her	2
the helmet that	2
to many a	2
wisest of augurs	2
for he fights	2
alike to mortals	2
upon the town	2
and took telemachus	2
trick she played	2
me where you	2
took supper in	2
of tydeus came	2
him that the	2
and he held	2
and we all	2
prevaricate nor deceive	2
by word or	2
with the host	2
the men disobeyed	2
shall congratulate you	2
our full share	2
and ask questions	2
and the oak	2
him away groaning	2
laid their axes	2
these words of	2
counsels are to	2
had often told	2
answered her saying	2
would have thought	2
that circe has	2
neither go back	2
the achaeans the	2
be a chief	2
long did they	2
the most accomplished	2
that you did	2
over the myrmidons	2
round the mighty	2
her own and	2
ready as soon	2
but would dash	2
away in a	2
with his strong	2
all gods to	2
gives ear to	2
that if i	2
killed so many	2
had turned against	2
no longer be	2
that i saw	2
a bard also	2
he tug at	2
it to him	2
are the crowning	2
am lost in	2
his wife by	2
the immortals it	2
stepped into her	2
what they said	2
of battle from	2
the pair went	2
some one would	2
been too quick	2
not send him	2
that they all	2
the course was	2
you make a	2
he sprang forward	2
we saw a	2
he had then	2
to go sailing	2
had washed and	2
aeneas who was	2
sat side by	2
wine over them	2
will offer her	2
threw a cloak	2
loss of much	2
other gods and	2
eaten out of	2
midst of us	2
might no longer	2
am son to	2
did the myrmidons	2
neptune had kept	2
in an island	2
not care how	2
relieved herself by	2
of the wild	2
left him when	2
we must see	2
light of my	2
over the waves	2
and said nothing	2
his staff in	2
he has got	2
that were with	2
peleus son of	2
and in council	2
trying to find	2
then his mighty	2
and went round	2
angry at my	2
it round to	2
and i could	2
within his own	2
them and anointed	2
spear of mighty	2
and without gifts	2
and on their	2
tore the helmet	2
been hurled in	2
and gave me	2
upon all this	2
but a goddess	2
the handsomest man	2
them he said	2
with him they	2
the good that	2
had thus said	2
of his sword	2
full and the	2
way of amends	2
go down within	2
us from being	2
reached the harbour	2
from pylos and	2
daughter in marriage	2
i called the	2
his body was	2
wolves and lions	2
son of phronius	2
armour now that	2
had done dinner	2
so strong and	2
trying to break	2
so also did	2
in silence and	2
or did he	2
you appear to	2
what may happen	2
the half of	2
achaeans will not	2
go off to	2
upon a flock	2
brought them their	2
bore him a	2
to our dismay	2
i know how	2
well to listen	2
did he cry	2
he ran up	2
i had killed	2
looked down from	2
out scouts to	2
leave him to	2
veil of darkness	2
